Sample_Name,Date,Wet_Sediment_Mass_g,Wet_Sediment_Mass_Added_Water_g,Dry_Sediment_Mass_g,Added_Water_Mass_g,Total_Water_Mass_g,Moisture
EC_076_INC-D4,3/21/2023,16.76,-9999,15.57,0,1.19,7.642903019
EC_078_INC-D4,3/2/2023,20.26,-9999,12.19,0,8.07,66.20180476
EC_078_INC-D4,3/3/2023,20.01,-9999,12.19,0,7.82,64.1509434
EC_078_INC-D4,3/7/2023,18.87,-9999,12.19,0,6.68,54.79901559
EC_078_INC-D4,3/10/2023,18.15,-9999,12.19,0,5.96,48.89253486
EC_078_INC-D4,3/14/2023,17.2,-9999,12.19,0,5.01,41.09926169
EC_078_INC-D4,3/17/2023,16.72,-9999,12.19,0,4.53,37.16160788
EC_078_INC-D4,3/21/2023,16.25,-9999,12.19,0,4.06,33.30598852
EC_080_INC-D4,3/23/2023,20.04,-9999,4.3,0,15.74,366.0465116
EC_080_INC-D4,3/24/2023,19.83,-9999,4.3,0,15.53,361.1627907
EC_080_INC-D4,3/28/2023,19.37,-9999,4.3,0,15.07,350.4651163
EC_080_INC-D4,3/31/2023,19.07,-9999,4.3,0,14.77,343.4883721
EC_080_INC-D4,4/4/2023,18.55,-9999,4.3,0,14.25,331.3953488
EC_080_INC-D4,4/7/2023,18.21,-9999,4.3,0,13.91,323.4883721
EC_080_INC-D4,4/11/2023,17.69,-9999,4.3,0,13.39,311.3953488
EC_081_INC-D4,4/27/2023,20.02,-9999,14.9,0,5.12,34.36241611
EC_081_INC-D4,4/28/2023,19.78,-9999,14.9,0,4.88,32.75167785
EC_081_INC-D4,5/2/2023,18.82,-9999,14.9,0,3.92,26.30872483
EC_081_INC-D4,5/5/2023,18.5,-9999,14.9,0,3.6,24.16107383
EC_081_INC-D4,5/9/2023,17.93,-9999,14.9,0,3.03,20.33557047
EC_081_INC-D4,5/12/2023,17.45,-9999,14.9,0,2.55,17.11409396
EC_081_INC-D4,5/16/2023,16.87,-9999,14.9,0,1.97,13.22147651
EC_082_INC-D4,4/27/2023,20.05,-9999,15.21,0,4.84,31.82117028
EC_082_INC-D4,4/28/2023,19.82,-9999,15.21,0,4.61,30.30900723
EC_082_INC-D4,5/2/2023,19.48,-9999,15.21,0,4.27,28.07363577
EC_082_INC-D4,5/5/2023,19.29,-9999,15.21,0,4.08,26.82445759
EC_082_INC-D4,5/9/2023,18.99,-9999,15.21,0,3.78,24.85207101
EC_082_INC-D4,5/12/2023,18.72,-9999,15.21,0,3.51,23.07692308
EC_082_INC-D4,5/16/2023,18.42,-9999,15.21,0,3.21,21.10453649
EC_084_INC-D4,3/16/2023,19.99,-9999,14.19,0,5.8,40.87385483
EC_084_INC-D4,3/17/2023,19.7,-9999,14.19,0,5.51,38.83016209
EC_084_INC-D4,3/21/2023,19.19,-9999,14.19,0,5,35.23608175
EC_084_INC-D4,3/24/2023,18.72,-9999,14.19,0,4.53,31.92389006
EC_084_INC-D4,3/28/2023,18.15,-9999,14.19,0,3.96,27.90697674
EC_084_INC-D4,3/31/2023,17.82,-9999,14.19,0,3.63,25.58139535
EC_084_INC-D4,4/4/2023,17.3,-9999,14.19,0,3.11,21.91684285
EC_085_INC-D4,3/16/2023,20.03,-9999,14.95,0,5.08,33.97993311
EC_085_INC-D4,3/17/2023,19.75,-9999,14.95,0,4.8,32.10702341
EC_085_INC-D4,3/21/2023,18.81,-9999,14.95,0,3.86,25.81939799
EC_085_INC-D4,3/24/2023,18.34,-9999,14.95,0,3.39,22.67558528
EC_085_INC-D4,3/28/2023,17.77,-9999,14.95,0,2.82,18.86287625
EC_085_INC-D4,3/31/2023,17.42,-9999,14.95,0,2.47,16.52173913
EC_085_INC-D4,4/4/2023,16.88,-9999,14.95,0,1.93,12.909699
EC_088_INC-D4,4/13/2023,20,-9999,13.74,0,6.26,45.56040757
EC_088_INC-D4,4/14/2023,19.53,-9999,13.74,0,5.79,42.13973799
EC_088_INC-D4,4/18/2023,17.98,-9999,13.74,0,4.24,30.8588064
EC_088_INC-D4,4/21/2023,17.31,-9999,13.74,0,3.57,25.98253275
EC_088_INC-D4,4/25/2023,16.69,-9999,13.74,0,2.95,21.47016012
EC_088_INC-D4,4/28/2023,16.4,-9999,13.74,0,2.66,19.35953421
EC_088_INC-D4,5/2/2023,16,-9999,13.74,0,2.26,16.44832606
EC_089_INC-D4,5/4/2023,19.94,-9999,15.44,0,4.5,29.14507772
EC_089_INC-D4,5/5/2023,19.85,-9999,15.44,0,4.41,28.56217617
EC_089_INC-D4,5/9/2023,19.49,-9999,15.44,0,4.05,26.23056995
EC_089_INC-D4,5/12/2023,19.16,-9999,15.44,0,3.72,24.09326425
EC_089_INC-D4,5/16/2023,18.85,-9999,15.44,0,3.41,22.08549223
EC_089_INC-D4,5/19/2023,18.7,-9999,15.44,0,3.26,21.11398964
EC_089_INC-D4,5/23/2023,18.4,-9999,15.44,0,2.96,19.17098446
EC_090_INC-D4,5/18/2023,19.97,-9999,16.92,0,3.05,18.02600473
EC_090_INC-D4,5/19/2023,19.88,-9999,16.92,0,2.96,17.49408983
EC_090_INC-D4,5/23/2023,19.59,-9999,16.92,0,2.67,15.78014184
EC_090_INC-D4,5/27/2023,19.19,-9999,16.92,0,2.27,13.41607565
EC_090_INC-D4,5/30/2023,18.89,-9999,16.92,0,1.97,11.643026
EC_090_INC-D4,6/2/2023,18.65,-9999,16.92,0,1.73,10.22458629
EC_090_INC-D4,6/6/2023,18.3,-9999,16.92,0,1.38,8.156028369
EC_091_INC-D4,5/25/2023,19.99,-9999,15.09,0,4.9,32.47183565
EC_091_INC-D4,5/27/2023,19.75,-9999,15.09,0,4.66,30.8813784
EC_091_INC-D4,5/30/2023,19.37,-9999,15.09,0,4.28,28.36315441
EC_091_INC-D4,6/2/2023,18.99,-9999,15.09,0,3.9,25.84493042
EC_091_INC-D4,6/6/2023,18.54,-9999,15.09,0,3.45,22.86282306
EC_091_INC-D4,6/9/2023,18.28,-9999,15.09,0,3.19,21.1398277
EC_091_INC-D4,6/13/2023,17.97,-9999,15.09,0,2.88,19.08548708
EC_092_INC-D4,5/25/2023,19.97,-9999,16.67,0,3.3,19.79604079
EC_092_INC-D4,5/27/2023,19.78,-9999,16.67,0,3.11,18.65626875
EC_092_INC-D4,5/30/2023,19.54,-9999,16.67,0,2.87,17.21655669
EC_092_INC-D4,6/2/2023,19.24,-9999,16.67,0,2.57,15.41691662
EC_092_INC-D4,6/6/2023,18.8,-9999,16.67,0,2.13,12.77744451
EC_092_INC-D4,6/9/2023,18.48,-9999,16.67,0,1.81,10.85782843
EC_092_INC-D4,6/13/2023,18.16,-9999,16.67,0,1.49,8.938212358
EC_093_INC-D4,5/11/2023,19.99,-9999,16.33,0,3.66,22.41273729
EC_093_INC-D4,5/12/2023,19.88,-9999,16.33,0,3.55,21.73913043
EC_093_INC-D4,5/16/2023,19.55,-9999,16.33,0,3.22,19.71830986
EC_093_INC-D4,5/19/2023,19.35,-9999,16.33,0,3.02,18.49357012
EC_093_INC-D4,5/23/2023,18.96,-9999,16.33,0,2.63,16.10532762
EC_093_INC-D4,5/27/2023,18.55,-9999,16.33,0,2.22,13.59461115
EC_093_INC-D4,5/30/2023,18.26,-9999,16.33,0,1.93,11.81873852
EC_094_INC-D4,5/11/2023,20,-9999,15.55,0,4.45,28.61736334
EC_094_INC-D4,5/12/2023,19.82,-9999,15.55,0,4.27,27.45980707
EC_094_INC-D4,5/16/2023,19.42,-9999,15.55,0,3.87,24.88745981
EC_094_INC-D4,5/19/2023,19.17,-9999,15.55,0,3.62,23.27974277
EC_094_INC-D4,5/23/2023,18.83,-9999,15.55,0,3.28,21.09324759
EC_094_INC-D4,5/27/2023,18.38,-9999,15.55,0,2.83,18.19935691
EC_094_INC-D4,5/30/2023,18.08,-9999,15.55,0,2.53,16.27009646
EC_095_INC-D4,6/15/2023,20.05,-9999,12.46,0,7.59,60.91492777
EC_095_INC-D4,6/16/2023,19.84,-9999,12.46,0,7.38,59.22953451
EC_095_INC-D4,6/21/2023,18.82,-9999,12.46,0,6.36,51.04333868
EC_095_INC-D4,6/23/2023,18.35,-9999,12.46,0,5.89,47.27126806
EC_095_INC-D4,6/27/2023,17.62,-9999,12.46,0,5.16,41.41252006
EC_095_INC-D4,6/30/2023,17.11,-9999,12.46,0,4.65,37.31942215
EC_095_INC-D4,7/3/2023,16.33,-9999,12.46,0,3.87,31.05939005
EC_005_INC-D5,11/10/2022,19.97,-9999,15.67,0,4.3,27.44097001
EC_005_INC-D5,11/11/2022,19.79,-9999,15.67,0,4.12,26.29227824
EC_005_INC-D5,11/15/2022,19.34,-9999,15.67,0,3.67,23.42054882
EC_005_INC-D5,11/18/2022,18.99,-9999,15.67,0,3.32,21.18698149
EC_005_INC-D5,11/23/2022,18.35,-9999,15.67,0,2.68,17.1027441
EC_005_INC-D5,11/29/2022,17.65,-9999,15.67,0,1.98,12.63560944
EC_009_INC-D5,4/20/2023,19.97,-9999,14.63,0,5.34,36.50034176
EC_009_INC-D5,4/21/2023,19.83,-9999,14.63,0,5.2,35.54340396
EC_009_INC-D5,4/25/2023,19.35,-9999,14.63,0,4.72,32.26247437
EC_009_INC-D5,4/28/2023,19.05,-9999,14.63,0,4.42,30.21189337
EC_009_INC-D5,5/2/2023,18.68,-9999,14.63,0,4.05,27.68284347
EC_009_INC-D5,5/5/2023,18.41,-9999,14.63,0,3.78,25.83732057
EC_009_INC-D5,5/9/2023,18.03,-9999,14.63,0,3.4,23.23991798
EC_011_INC-D5,8/25/2022,20.16,-9999,13.06,0,7.1,54.36447167
EC_011_INC-D5,8/31/2022,18.9,-9999,13.06,0,5.84,44.71669219
EC_011_INC-D5,9/2/2022,18.6,-9999,13.06,0,5.54,42.41960184
EC_011_INC-D5,9/6/2022,17.76,-9999,13.06,0,4.7,35.98774885
EC_011_INC-D5,9/9/2022,16.75,-9999,13.06,0,3.69,28.25421133
EC_011_INC-D5,9/13/2022,16.16,-9999,13.06,0,3.1,23.73660031
EC_012_INC-D5,8/25/2022,9.73,-9999,5.42,0,4.31,79.5202952
EC_012_INC-D5,8/31/2022,8.35,-9999,5.42,0,2.93,54.05904059
EC_012_INC-D5,9/2/2022,7.81,-9999,5.42,0,2.39,44.09594096
EC_012_INC-D5,9/6/2022,6.93,-9999,5.42,0,1.51,27.8597786
EC_012_INC-D5,9/9/2022,6.46,-9999,5.42,0,1.04,19.18819188
EC_012_INC-D5,9/13/2022,6,-9999,5.42,0,0.58,10.70110701
EC_013_INC-D5,7/14/2022,20,-9999,9.92,0,10.08,101.6129032
EC_013_INC-D5,7/19/2022,19.6,-9999,9.92,0,9.68,97.58064516
EC_013_INC-D5,7/22/2022,19.36,-9999,9.92,0,9.44,95.16129032
EC_013_INC-D5,7/26/2022,19.12,-9999,9.92,0,9.2,92.74193548
EC_013_INC-D5,7/29/2022,18.95,-9999,9.92,0,9.03,91.02822581
EC_013_INC-D5,8/2/2022,18.72,-9999,9.92,0,8.8,88.70967742
EC_014_INC-D5,6/16/2022,20,-9999,12.41,0,7.59,61.16035455
EC_014_INC-D5,6/17/2022,19.91,-9999,12.41,0,7.5,60.43513296
EC_014_INC-D5,6/21/2022,19.42,-9999,12.41,0,7.01,56.48670427
EC_014_INC-D5,6/24/2022,19.06,-9999,12.41,0,6.65,53.58581789
EC_014_INC-D5,6/28/2022,18.63,-9999,12.41,0,6.22,50.12087027
EC_014_INC-D5,7/1/2022,18.5,-9999,12.41,0,6.09,49.07332796
EC_017_INC-D5,11/17/2022,20.11,-9999,16.04,0,4.07,25.37406484
EC_017_INC-D5,11/18/2022,19.96,-9999,16.04,0,3.92,24.43890274
EC_017_INC-D5,11/23/2022,19.45,-9999,16.04,0,3.41,21.25935162
EC_017_INC-D5,11/29/2022,18.87,-9999,16.04,0,2.83,17.64339152
EC_017_INC-D5,12/2/2022,18.52,-9999,16.04,0,2.48,15.46134663
EC_017_INC-D5,12/6/2022,17.93,-9999,16.04,0,1.89,11.78304239
EC_018_INC-D5,6/16/2022,20.02,-9999,13.39,0,6.63,49.51456311
EC_018_INC-D5,6/17/2022,19.93,-9999,13.39,0,6.54,48.84241972
EC_018_INC-D5,6/21/2022,19.6,-9999,13.39,0,6.21,46.37789395
EC_018_INC-D5,6/24/2022,19.32,-9999,13.39,0,5.93,44.28678118
EC_018_INC-D5,6/28/2022,18.91,-9999,13.39,0,5.52,41.22479462
EC_018_INC-D5,7/1/2022,18.91,-9999,13.39,0,5.52,41.22479462
EC_021_INC-D5,9/8/2022,19.96,-9999,15.84,0,4.12,26.01010101
EC_021_INC-D5,9/9/2022,19.47,-9999,15.84,0,3.63,22.91666667
EC_021_INC-D5,9/13/2022,19.04,-9999,15.84,0,3.2,20.2020202
EC_021_INC-D5,9/16/2022,18.78,-9999,15.84,0,2.94,18.56060606
EC_021_INC-D5,9/20/2022,18.3,-9999,15.84,0,2.46,15.53030303
EC_021_INC-D5,9/23/2022,17.95,-9999,15.84,0,2.11,13.32070707
EC_022_INC-D5,9/15/2022,19.94,-9999,15.59,0,4.35,27.9025016
EC_022_INC-D5,9/16/2022,19.83,-9999,15.59,0,4.24,27.1969211
EC_022_INC-D5,9/20/2022,19.36,-9999,15.59,0,3.77,24.18216806
EC_022_INC-D5,9/23/2022,19.04,-9999,15.59,0,3.45,22.12957024
EC_022_INC-D5,9/30/2022,18.34,-9999,15.59,0,2.75,17.63951251
EC_022_INC-D5,10/4/2022,17.98,-9999,15.59,0,2.39,15.33033996
EC_024_INC-D5,8/2/2022,19.92,-9999,17.08,0,2.84,16.62763466
EC_024_INC-D5,8/5/2022,19.78,-9999,17.08,0,2.7,15.80796253
EC_024_INC-D5,8/9/2022,19.43,-9999,17.08,0,2.35,13.7587822
EC_024_INC-D5,8/12/2022,19.24,-9999,17.08,0,2.16,12.64637002
EC_024_INC-D5,8/16/2022,18.88,-9999,17.08,0,1.8,10.53864169
EC_024_INC-D5,8/19/2022,18.61,-9999,17.08,0,1.53,8.957845433
EC_027_INC-D5,7/14/2022,20.04,-9999,10.03,0,10.01,99.80059821
EC_027_INC-D5,7/19/2022,18.89,-9999,10.03,0,8.86,88.33499501
EC_027_INC-D5,7/22/2022,18.33,-9999,10.03,0,8.3,82.75174477
EC_027_INC-D5,7/26/2022,17.68,-9999,10.03,0,7.65,76.27118644
EC_027_INC-D5,7/29/2022,17.41,-9999,10.03,0,7.38,73.57926221
EC_027_INC-D5,8/2/2022,17.02,-9999,10.03,0,6.99,69.69092722
EC_032_INC-D5,10/6/2022,20.93,-9999,10.25,0,10.68,104.195122
EC_032_INC-D5,10/10/2022,20,-9999,10.25,0,9.75,95.12195122
EC_032_INC-D5,10/14/2022,18.8,-9999,10.25,0,8.55,83.41463415
EC_032_INC-D5,10/21/2022,16.79,-9999,10.25,0,6.54,63.80487805
EC_032_INC-D5,10/25/2022,15.68,-9999,10.25,0,5.43,52.97560976
EC_033_INC-D5,9/8/2022,19.95,-9999,15.9,0,4.05,25.47169811
EC_033_INC-D5,9/9/2022,19.55,-9999,15.9,0,3.65,22.95597484
EC_033_INC-D5,9/13/2022,19.21,-9999,15.9,0,3.31,20.81761006
EC_033_INC-D5,9/16/2022,18.97,-9999,15.9,0,3.07,19.3081761
EC_033_INC-D5,9/20/2022,18.53,-9999,15.9,0,2.63,16.5408805
EC_033_INC-D5,9/23/2022,17.69,-9999,15.9,0,1.79,11.25786164
EC_034_INC-D5,9/1/2022,20.03,-9999,14.79,0,5.24,35.42934415
EC_034_INC-D5,9/2/2022,19.85,-9999,14.79,0,5.06,34.21230561
EC_034_INC-D5,9/6/2022,19.43,-9999,14.79,0,4.64,31.37254902
EC_034_INC-D5,9/9/2022,19,-9999,14.79,0,4.21,28.46517918
EC_034_INC-D5,9/13/2022,18.57,-9999,14.79,0,3.78,25.55780933
EC_034_INC-D5,9/16/2022,18.32,-9999,14.79,0,3.53,23.86747803
EC_034_INC-D5,9/20/2022,17.87,-9999,14.79,0,3.08,20.82488168
EC_035_INC-D5,10/20/2022,20.06,-9999,7.61,0,12.45,163.6005256
EC_035_INC-D5,10/21/2022,19.91,-9999,7.61,0,12.3,161.629435
EC_035_INC-D5,10/25/2022,19.45,-9999,7.61,0,11.84,155.5847569
EC_035_INC-D5,10/31/2022,18.33,-9999,7.61,0,10.72,140.8672799
EC_035_INC-D5,11/4/2022,17.85,-9999,7.61,0,10.24,134.5597898
EC_035_INC-D5,11/8/2022,17.34,-9999,7.61,0,9.73,127.8580815
EC_037_INC-D5,11/3/2022,19.89,-9999,17.18,0,2.71,15.774156
EC_037_INC-D5,11/4/2022,19.71,-9999,17.18,0,2.53,14.72642608
EC_037_INC-D5,11/8/2022,19.28,-9999,17.18,0,2.1,12.22351572
EC_037_INC-D5,11/11/2022,18.94,-9999,17.18,0,1.76,10.24447031
EC_037_INC-D5,11/15/2022,18.39,-9999,17.18,0,1.21,7.043073341
EC_037_INC-D5,11/18/2022,18.09,-9999,17.18,0,0.91,5.29685681
EC_038_INC-D5,11/3/2022,19.83,-9999,16.09,0,3.74,23.24425109
EC_038_INC-D5,11/4/2022,19.69,-9999,16.09,0,3.6,22.37414543
EC_038_INC-D5,11/8/2022,19.34,-9999,16.09,0,3.25,20.19888129
EC_038_INC-D5,11/11/2022,19,-9999,16.09,0,2.91,18.08576756
EC_038_INC-D5,11/15/2022,18.46,-9999,16.09,0,2.37,14.72964574
EC_038_INC-D5,11/18/2022,18.06,-9999,16.09,0,1.97,12.24362958
EC_039_INC-D5,10/27/2022,20.04,-9999,15.45,0,4.59,29.70873786
EC_039_INC-D5,10/31/2022,19.6,-9999,15.45,0,4.15,26.86084142
EC_039_INC-D5,11/4/2022,19.13,-9999,15.45,0,3.68,23.81877023
EC_039_INC-D5,11/8/2022,18.8,-9999,15.45,0,3.35,21.6828479
EC_039_INC-D5,11/11/2022,18.54,-9999,15.45,0,3.09,20
EC_039_INC-D5,11/15/2022,18.05,-9999,15.45,0,2.6,16.82847896
EC_040_INC-D5,10/20/2022,20.07,-9999,13.73,0,6.34,46.17625637
EC_040_INC-D5,10/21/2022,19.9,-9999,13.73,0,6.17,44.93809177
EC_040_INC-D5,10/25/2022,18.98,-9999,13.73,0,5.25,38.23743627
EC_040_INC-D5,10/31/2022,17.41,-9999,13.73,0,3.68,26.802622
EC_040_INC-D5,11/4/2022,16.6,-9999,13.73,0,2.87,20.90313183
EC_040_INC-D5,11/8/2022,16.18,-9999,13.73,0,2.45,17.84413693
EC_041_INC-D5,10/13/2022,20,-9999,13.74,0,6.26,45.56040757
EC_041_INC-D5,10/14/2022,19.87,-9999,13.74,0,6.13,44.61426492
EC_041_INC-D5,10/21/2022,18.41,-9999,13.74,0,4.67,33.98835517
EC_041_INC-D5,10/25/2022,17.8,-9999,13.74,0,4.06,29.54876274
EC_041_INC-D5,10/31/2022,17.04,-9999,13.74,0,3.3,24.01746725
EC_042_INC-D5,10/13/2022,19.97,-9999,14.53,0,5.44,37.43977977
EC_042_INC-D5,10/14/2022,19.84,-9999,14.53,0,5.31,36.54507915
EC_042_INC-D5,10/21/2022,19.11,-9999,14.53,0,4.58,31.52099105
EC_042_INC-D5,10/25/2022,19.09,-9999,14.53,0,4.56,31.3833448
EC_042_INC-D5,10/31/2022,18.45,-9999,14.53,0,3.92,26.97866483
EC_044_INC-D5,12/8/2022,20.04,-9999,16.5,0,3.54,21.45454545
EC_044_INC-D5,12/13/2022,19.47,-9999,16.5,0,2.97,18
EC_044_INC-D5,12/16/2022,19.12,-9999,16.5,0,2.62,15.87878788
EC_044_INC-D5,12/20/2022,18.5,-9999,16.5,0,2,12.12121212
EC_044_INC-D5,12/22/2022,18.23,-9999,16.5,0,1.73,10.48484848
EC_044_INC-D5,12/27/2022,17.63,-9999,16.5,0,1.13,6.848484848
EC_051_INC-D5,1/26/2023,20.02,-9999,14.72,0,5.3,36.00543478
EC_051_INC-D5,1/27/2023,19.83,-9999,14.72,0,5.11,34.71467391
EC_051_INC-D5,1/31/2023,19.29,-9999,14.72,0,4.57,31.04619565
EC_051_INC-D5,2/3/2023,18.97,-9999,14.72,0,4.25,28.87228261
EC_051_INC-D5,2/7/2023,18.52,-9999,14.72,0,3.8,25.81521739
EC_051_INC-D5,2/10/2023,18.16,-9999,14.72,0,3.44,23.36956522
EC_052_INC-D5,3/23/2023,19.97,-9999,12.28,0,7.69,62.62214984
EC_052_INC-D5,3/24/2023,19.75,-9999,12.28,0,7.47,60.83061889
EC_052_INC-D5,3/28/2023,19.18,-9999,12.28,0,6.9,56.18892508
EC_052_INC-D5,3/31/2023,18.88,-9999,12.28,0,6.6,53.74592834
EC_052_INC-D5,4/4/2023,18.35,-9999,12.28,0,6.07,49.42996743
EC_052_INC-D5,4/7/2023,18,-9999,12.28,0,5.72,46.57980456
EC_052_INC-D5,4/11/2023,17.53,-9999,12.28,0,5.25,42.752443
EC_053_INC-D5,5/18/2023,20.01,-9999,13.83,0,6.18,44.68546638
EC_053_INC-D5,5/19/2023,19.94,-9999,13.83,0,6.11,44.17932032
EC_053_INC-D5,5/23/2023,19.58,-9999,13.83,0,5.75,41.57628344
EC_053_INC-D5,5/27/2023,19.21,-9999,13.83,0,5.38,38.90093999
EC_053_INC-D5,5/30/2023,18.93,-9999,13.83,0,5.1,36.87635575
EC_053_INC-D5,6/2/2023,18.61,-9999,13.83,0,4.78,34.56254519
EC_053_INC-D5,6/6/2023,18.17,-9999,13.83,0,4.34,31.38105568
EC_056_INC-D5,12/8/2022,20.09,-9999,17.19,0,2.9,16.87027341
EC_056_INC-D5,12/13/2022,19.4,-9999,17.19,0,2.21,12.85631181
EC_056_INC-D5,12/16/2022,19.12,-9999,17.19,0,1.93,11.22745782
EC_056_INC-D5,12/20/2022,18.62,-9999,17.19,0,1.43,8.318789994
EC_056_INC-D5,12/22/2022,18.35,-9999,17.19,0,1.16,6.748109366
EC_056_INC-D5,12/27/2022,17.88,-9999,17.19,0,0.69,4.013961606
EC_057_INC-D5,2/9/2023,20.02,-9999,17.08,0,2.94,17.21311475
EC_057_INC-D5,2/10/2023,19.88,-9999,17.08,0,2.8,16.39344262
EC_057_INC-D5,2/17/2023,19,-9999,17.08,0,1.92,11.2412178
EC_057_INC-D5,2/21/2023,18.42,-9999,17.08,0,1.34,7.845433255
EC_057_INC-D5,2/24/2023,18,-9999,17.08,0,0.92,5.386416862
EC_057_INC-D5,2/28/2023,17.34,-9999,17.08,0,0.26,1.522248244
EC_063_INC-D5,11/17/2022,20.04,-9999,16.66,0,3.38,20.28811525
EC_063_INC-D5,11/18/2022,19.81,-9999,16.66,0,3.15,18.90756303
EC_063_INC-D5,11/23/2022,19.22,-9999,16.66,0,2.56,15.36614646
EC_063_INC-D5,11/29/2022,18.47,-9999,16.66,0,1.81,10.86434574
EC_063_INC-D5,12/2/2022,18.02,-9999,16.66,0,1.36,8.163265306
EC_063_INC-D5,12/6/2022,17.47,-9999,16.66,0,0.81,4.861944778
EC_064_INC-D5,12/15/2022,19.99,-9999,8.99,0,11,122.3581758
EC_064_INC-D5,12/16/2022,19.79,-9999,8.99,0,10.8,120.1334816
EC_064_INC-D5,12/20/2022,19.23,-9999,8.99,0,10.24,113.9043382
EC_064_INC-D5,12/22/2022,19,-9999,8.99,0,10.01,111.3459399
EC_064_INC-D5,12/27/2022,18.48,-9999,8.99,0,9.49,105.5617353
EC_064_INC-D5,12/30/2022,18.18,-9999,8.99,0,9.19,102.2246941
EC_064_INC-D5,1/3/2023,17.72,-9999,8.99,0,8.73,97.10789766
EC_065_INC-D5,5/4/2023,20.01,-9999,14.87,0,5.14,34.56624075
EC_065_INC-D5,5/5/2023,19.86,-9999,14.87,0,4.99,33.55749832
EC_065_INC-D5,5/9/2023,19.36,-9999,14.87,0,4.49,30.19502354
EC_065_INC-D5,5/12/2023,19.03,-9999,14.87,0,4.16,27.97579018
EC_065_INC-D5,5/16/2023,18.67,-9999,14.87,0,3.8,25.55480834
EC_065_INC-D5,5/19/2023,18.51,-9999,14.87,0,3.64,24.47881641
EC_065_INC-D5,5/23/2023,18.2,-9999,14.87,0,3.33,22.39408204
EC_066_INC-D5,12/1/2022,20.02,-9999,15.81,0,4.21,26.628716
EC_066_INC-D5,12/2/2022,19.89,-9999,15.81,0,4.08,25.80645161
EC_066_INC-D5,12/6/2022,19.33,-9999,15.81,0,3.52,22.26438963
EC_066_INC-D5,12/13/2022,18.31,-9999,15.81,0,2.5,15.81277672
EC_066_INC-D5,12/16/2022,17.91,-9999,15.81,0,2.1,13.28273245
EC_066_INC-D5,12/20/2022,17.27,-9999,15.81,0,1.46,9.234661607
EC_068_INC-D5,3/9/2023,20.09,-9999,8.34,0,11.75,140.8872902
EC_068_INC-D5,3/10/2023,19.72,-9999,8.34,0,11.38,136.4508393
EC_068_INC-D5,3/14/2023,18.49,-9999,8.34,0,10.15,121.7026379
EC_068_INC-D5,3/17/2023,17.64,-9999,8.34,0,9.3,111.5107914
EC_068_INC-D5,3/21/2023,16.32,-9999,8.34,0,7.98,95.68345324
EC_068_INC-D5,3/24/2023,15.28,-9999,8.34,0,6.94,83.21342926
EC_068_INC-D5,3/28/2023,14.69,-9999,8.34,0,6.35,76.13908873
EC_069_INC-D5,1/26/2023,20.03,-9999,15.9,0,4.13,25.97484277
EC_069_INC-D5,1/27/2023,19.85,-9999,15.9,0,3.95,24.8427673
EC_069_INC-D5,1/31/2023,19.41,-9999,15.9,0,3.51,22.0754717
EC_069_INC-D5,2/3/2023,19.1,-9999,15.9,0,3.2,20.12578616
EC_069_INC-D5,2/7/2023,18.62,-9999,15.9,0,2.72,17.10691824
EC_069_INC-D5,2/10/2023,18.32,-9999,15.9,0,2.42,15.22012579
EC_070_INC-D5,1/12/2023,20.07,-9999,14.74,0,5.33,36.16010855
EC_070_INC-D5,1/20/2023,19.37,-9999,14.74,0,4.63,31.41112619
EC_070_INC-D5,1/27/2023,18.57,-9999,14.74,0,3.83,25.98371777
EC_070_INC-D5,1/31/2023,18.06,-9999,14.74,0,3.32,22.52374491
EC_071_INC-D5,4/6/2023,19.96,-9999,10.52,0,9.44,89.7338403
EC_071_INC-D5,4/7/2023,19.46,-9999,10.52,0,8.94,84.98098859
EC_071_INC-D5,4/11/2023,18.76,-9999,10.52,0,8.24,78.3269962
EC_071_INC-D5,4/14/2023,18.31,-9999,10.52,0,7.79,74.04942966
EC_071_INC-D5,4/18/2023,17.69,-9999,10.52,0,7.17,68.15589354
EC_071_INC-D5,4/21/2023,17.2,-9999,10.52,0,6.68,63.49809886
EC_071_INC-D5,4/25/2023,16.45,-9999,10.52,0,5.93,56.36882129
EC_073_INC-D5,2/16/2023,20.02,-9999,10.88,0,9.14,84.00735294
EC_073_INC-D5,2/17/2023,19.84,-9999,10.88,0,8.96,82.35294118
EC_073_INC-D5,2/21/2023,19.41,-9999,10.88,0,8.53,78.40073529
EC_073_INC-D5,2/24/2023,19.12,-9999,10.88,0,8.24,75.73529412
EC_073_INC-D5,2/28/2023,18.64,-9999,10.88,0,7.76,71.32352941
EC_073_INC-D5,3/3/2023,18.33,-9999,10.88,0,7.45,68.47426471
EC_073_INC-D5,3/7/2023,17.84,-9999,10.88,0,6.96,63.97058824
EC_074_INC-D5,1/12/2023,20.02,-9999,16.74,0,3.28,19.59378734
EC_074_INC-D5,1/20/2023,19.26,-9999,16.74,0,2.52,15.05376344
EC_074_INC-D5,1/27/2023,18.51,-9999,16.74,0,1.77,10.5734767
EC_074_INC-D5,1/31/2023,18.04,-9999,16.74,0,1.3,7.765830346
EC_075_INC-D5,3/9/2023,20.07,-9999,14.75,0,5.32,36.06779661
EC_075_INC-D5,3/10/2023,19.81,-9999,14.75,0,5.06,34.30508475
EC_075_INC-D5,3/14/2023,18.94,-9999,14.75,0,4.19,28.40677966
